LocationTime,LOCATION,INDICATOR,SUBJECT,TIME,Value
USA-2004-Q1,USA,EMP,WOMEN,2004,65.28148
USA-2004-Q2,USA,EMP,WOMEN,2004,65.39457
USA-2004-Q3,USA,EMP,WOMEN,2004,65.36877
USA-2004-Q4,USA,EMP,WOMEN,2004,65.50069
USA-2005-Q1,USA,EMP,WOMEN,2005,65.42266
USA-2005-Q2,USA,EMP,WOMEN,2005,65.46764
USA-2005-Q3,USA,EMP,WOMEN,2005,65.80154
USA-2005-Q4,USA,EMP,WOMEN,2005,65.74421
USA-2006-Q1,USA,EMP,WOMEN,2006,65.73531
USA-2006-Q2,USA,EMP,WOMEN,2006,65.93883
USA-2006-Q3,USA,EMP,WOMEN,2006,66.20097
USA-2006-Q4,USA,EMP,WOMEN,2006,66.32684
USA-2007-Q1,USA,EMP,WOMEN,2007,66.16248
USA-2007-Q2,USA,EMP,WOMEN,2007,65.77415
USA-2007-Q3,USA,EMP,WOMEN,2007,65.8904
USA-2007-Q4,USA,EMP,WOMEN,2007,65.86517
USA-2008-Q1,USA,EMP,WOMEN,2008,65.83585
USA-2008-Q2,USA,EMP,WOMEN,2008,65.74238
USA-2008-Q3,USA,EMP,WOMEN,2008,65.36969
USA-2008-Q4,USA,EMP,WOMEN,2008,65.02855
USA-2009-Q1,USA,EMP,WOMEN,2009,64.16344
USA-2009-Q2,USA,EMP,WOMEN,2009,63.74482
USA-2009-Q3,USA,EMP,WOMEN,2009,63.22094
USA-2009-Q4,USA,EMP,WOMEN,2009,62.48437
USA-2010-Q1,USA,EMP,WOMEN,2010,62.66866
USA-2010-Q2,USA,EMP,WOMEN,2010,62.54046
USA-2010-Q3,USA,EMP,WOMEN,2010,62.39035
USA-2010-Q4,USA,EMP,WOMEN,2010,62.0802
USA-2011-Q1,USA,EMP,WOMEN,2011,62.12342
USA-2011-Q2,USA,EMP,WOMEN,2011,61.96706
USA-2011-Q3,USA,EMP,WOMEN,2011,62.00762
USA-2011-Q4,USA,EMP,WOMEN,2011,61.9377
USA-2012-Q1,USA,EMP,WOMEN,2012,62.04701
USA-2012-Q2,USA,EMP,WOMEN,2012,62.15422
USA-2012-Q3,USA,EMP,WOMEN,2012,62.20701
USA-2012-Q4,USA,EMP,WOMEN,2012,62.34301
USA-2013-Q1,USA,EMP,WOMEN,2013,62.07336
USA-2013-Q2,USA,EMP,WOMEN,2013,62.3357
USA-2013-Q3,USA,EMP,WOMEN,2013,62.6127
USA-2013-Q4,USA,EMP,WOMEN,2013,62.34235
USA-2014-Q1,USA,EMP,WOMEN,2014,62.82764
USA-2014-Q2,USA,EMP,WOMEN,2014,63.00114
USA-2014-Q3,USA,EMP,WOMEN,2014,62.89926
USA-2014-Q4,USA,EMP,WOMEN,2014,63.25457
USA-2015-Q1,USA,EMP,WOMEN,2015,63.15921
USA-2015-Q2,USA,EMP,WOMEN,2015,63.44526
USA-2015-Q3,USA,EMP,WOMEN,2015,63.34955
USA-2015-Q4,USA,EMP,WOMEN,2015,63.71617
USA-2016-Q1,USA,EMP,WOMEN,2016,63.97943
USA-2016-Q2,USA,EMP,WOMEN,2016,63.87494
USA-2016-Q3,USA,EMP,WOMEN,2016,64.05463
USA-2016-Q4,USA,EMP,WOMEN,2016,64.26006
USA-2017-Q1,USA,EMP,WOMEN,2017,64.6543
USA-2017-Q2,USA,EMP,WOMEN,2017,64.8541
USA-2017-Q3,USA,EMP,WOMEN,2017,65.16124
USA-2017-Q4,USA,EMP,WOMEN,2017,65.10349
USA-2018-Q1,USA,EMP,WOMEN,2018,65.16995
USA-2018-Q2,USA,EMP,WOMEN,2018,65.39033
USA-2018-Q3,USA,EMP,WOMEN,2018,65.65932
USA-2018-Q4,USA,EMP,WOMEN,2018,65.97037
USA-2019-Q1,USA,EMP,WOMEN,2019,66.01875
USA-2019-Q2,USA,EMP,WOMEN,2019,66.05376
USA-2019-Q3,USA,EMP,WOMEN,2019,66.44273
USA-2019-Q4,USA,EMP,WOMEN,2019,66.86536
USA-2020-Q1,USA,EMP,WOMEN,2020,66.58482
USA-2020-Q2,USA,EMP,WOMEN,2020,57.20369
USA-2020-Q3,USA,EMP,WOMEN,2020,61.62775
USA-2020-Q4,USA,EMP,WOMEN,2020,63.22143
BRA-2002-Q2,BRA,EMP,TOT,2002,17473.46
BRA-2002-Q3,BRA,EMP,TOT,2002,17710.18
BRA-2002-Q4,BRA,EMP,TOT,2002,17932.35
BRA-2003-Q1,BRA,EMP,TOT,2003,18381.88
BRA-2003-Q2,BRA,EMP,TOT,2003,18371.88
BRA-2003-Q3,BRA,EMP,TOT,2003,18377.54
BRA-2003-Q4,BRA,EMP,TOT,2003,18532.91
BRA-2004-Q1,BRA,EMP,TOT,2004,18621.61
BRA-2004-Q2,BRA,EMP,TOT,2004,18882.69
BRA-2004-Q3,BRA,EMP,TOT,2004,19113.77
BRA-2004-Q4,BRA,EMP,TOT,2004,19235.1
BRA-2005-Q1,BRA,EMP,TOT,2005,19357.04
BRA-2005-Q2,BRA,EMP,TOT,2005,19541.2
BRA-2005-Q3,BRA,EMP,TOT,2005,19510.18
BRA-2005-Q4,BRA,EMP,TOT,2005,19593.1
BRA-2006-Q1,BRA,EMP,TOT,2006,19730.44
BRA-2006-Q2,BRA,EMP,TOT,2006,19703.68
BRA-2006-Q3,BRA,EMP,TOT,2006,19955.92
BRA-2006-Q4,BRA,EMP,TOT,2006,20070.01
BRA-2007-Q1,BRA,EMP,TOT,2007,20200.04
BRA-2007-Q2,BRA,EMP,TOT,2007,20248.18
BRA-2007-Q3,BRA,EMP,TOT,2007,20459.05
BRA-2007-Q4,BRA,EMP,TOT,2007,20624.82
BRA-2008-Q1,BRA,EMP,TOT,2008,20826.44
BRA-2008-Q2,BRA,EMP,TOT,2008,21063.3
BRA-2008-Q3,BRA,EMP,TOT,2008,21133.65
BRA-2008-Q4,BRA,EMP,TOT,2008,21257.8
BRA-2009-Q1,BRA,EMP,TOT,2009,21113.12
BRA-2009-Q2,BRA,EMP,TOT,2009,21091.2
BRA-2009-Q3,BRA,EMP,TOT,2009,21330.93
BRA-2009-Q4,BRA,EMP,TOT,2009,21406.1
BRA-2010-Q1,BRA,EMP,TOT,2010,21776.96
BRA-2010-Q2,BRA,EMP,TOT,2010,21931.53
BRA-2010-Q3,BRA,EMP,TOT,2010,22044.37
BRA-2010-Q4,BRA,EMP,TOT,2010,22169.17
BRA-2011-Q1,BRA,EMP,TOT,2011,22286.86
BRA-2011-Q2,BRA,EMP,TOT,2011,22437.14
BRA-2011-Q3,BRA,EMP,TOT,2011,22491.78
BRA-2011-Q4,BRA,EMP,TOT,2011,22518.23
BRA-2012-Q1,BRA,EMP,TOT,2012,22695.15
BRA-2012-Q2,BRA,EMP,TOT,2012,22912.51
BRA-2012-Q3,BRA,EMP,TOT,2012,22894.77
BRA-2012-Q4,BRA,EMP,TOT,2012,23181.97
BRA-2013-Q1,BRA,EMP,TOT,2013,23126.83
BRA-2013-Q2,BRA,EMP,TOT,2013,23044.43
BRA-2013-Q3,BRA,EMP,TOT,2013,23111.21
BRA-2013-Q4,BRA,EMP,TOT,2013,23080.33
BRA-2014-Q1,BRA,EMP,TOT,2014,23118.07
BRA-2014-Q2,BRA,EMP,TOT,2014,23055.05
BRA-2014-Q3,BRA,EMP,TOT,2014,22998.48
BRA-2014-Q4,BRA,EMP,TOT,2014,23088.99
BRA-2015-Q1,BRA,EMP,TOT,2015,22951.11
BRA-2015-Q2,BRA,EMP,TOT,2015,22842.73
BRA-2015-Q3,BRA,EMP,TOT,2015,22657.76
CHL-1990-Q1,CHL,EMP,MEN,1990,3149.069
CHL-1990-Q2,CHL,EMP,MEN,1990,3132.172
CHL-1990-Q3,CHL,EMP,MEN,1990,3139.896
CHL-1990-Q4,CHL,EMP,MEN,1990,3145.565
CHL-1991-Q1,CHL,EMP,MEN,1991,3186.089
CHL-1991-Q2,CHL,EMP,MEN,1991,3178.975
CHL-1991-Q3,CHL,EMP,MEN,1991,3198.49
CHL-1991-Q4,CHL,EMP,MEN,1991,3235.452
CHL-1992-Q1,CHL,EMP,MEN,1992,3264.728
CHL-1992-Q2,CHL,EMP,MEN,1992,3302.723
CHL-1992-Q3,CHL,EMP,MEN,1992,3322.301
CHL-1992-Q4,CHL,EMP,MEN,1992,3353.291
CHL-1993-Q1,CHL,EMP,MEN,1993,3400.091
CHL-1993-Q2,CHL,EMP,MEN,1993,3447.87
CHL-1993-Q3,CHL,EMP,MEN,1993,3489.053
CHL-1993-Q4,CHL,EMP,MEN,1993,3484.083
CHL-1994-Q1,CHL,EMP,MEN,1994,3512.858
CHL-1994-Q2,CHL,EMP,MEN,1994,3476.163
CHL-1994-Q3,CHL,EMP,MEN,1994,3462.005
CHL-1994-Q4,CHL,EMP,MEN,1994,3485.834
CHL-1995-Q1,CHL,EMP,MEN,1995,3514.21
CHL-1995-Q2,CHL,EMP,MEN,1995,3507.796
CHL-1995-Q3,CHL,EMP,MEN,1995,3533.469
CHL-1995-Q4,CHL,EMP,MEN,1995,3525.397
CHL-1996-Q1,CHL,EMP,MEN,1996,3533.191
CHL-1996-Q2,CHL,EMP,MEN,1996,3562.299
CHL-1996-Q3,CHL,EMP,MEN,1996,3534.753
CHL-1996-Q4,CHL,EMP,MEN,1996,3581.756
CHL-1997-Q1,CHL,EMP,MEN,1997,3573.529
CHL-1997-Q2,CHL,EMP,MEN,1997,3573.533
CHL-1997-Q3,CHL,EMP,MEN,1997,3599.915
CHL-1997-Q4,CHL,EMP,MEN,1997,3603.858
CHL-1998-Q1,CHL,EMP,MEN,1998,3631.057
CHL-1998-Q2,CHL,EMP,MEN,1998,3657.462
CHL-1998-Q3,CHL,EMP,MEN,1998,3667.789
CHL-1998-Q4,CHL,EMP,MEN,1998,3616.078
CHL-1999-Q1,CHL,EMP,MEN,1999,3572.058
CHL-1999-Q2,CHL,EMP,MEN,1999,3531.322
CHL-1999-Q3,CHL,EMP,MEN,1999,3536.96
CHL-1999-Q4,CHL,EMP,MEN,1999,3618.852
CHL-2000-Q1,CHL,EMP,MEN,2000,3635.238
CHL-2000-Q2,CHL,EMP,MEN,2000,3629.399
CHL-2000-Q3,CHL,EMP,MEN,2000,3592.792
CHL-2000-Q4,CHL,EMP,MEN,2000,3638.065
CHL-2001-Q1,CHL,EMP,MEN,2001,3609.741
CHL-2001-Q2,CHL,EMP,MEN,2001,3654.137
CHL-2001-Q3,CHL,EMP,MEN,2001,3681.777
CHL-2001-Q4,CHL,EMP,MEN,2001,3725.01
CHL-2002-Q1,CHL,EMP,MEN,2002,3704.177
CHL-2002-Q2,CHL,EMP,MEN,2002,3719.824
CHL-2002-Q3,CHL,EMP,MEN,2002,3718.017
CHL-2002-Q4,CHL,EMP,MEN,2002,3780.511
CHL-2003-Q1,CHL,EMP,MEN,2003,3798.896
CHL-2003-Q2,CHL,EMP,MEN,2003,3837.456
CHL-2003-Q3,CHL,EMP,MEN,2003,3821.499
CHL-2003-Q4,CHL,EMP,MEN,2003,3860.897
CHL-2004-Q1,CHL,EMP,MEN,2004,3839.66
CHL-2004-Q2,CHL,EMP,MEN,2004,3846.74
CHL-2004-Q3,CHL,EMP,MEN,2004,3867.658
CHL-2004-Q4,CHL,EMP,MEN,2004,3960.042
CHL-2005-Q1,CHL,EMP,MEN,2005,3954.427
CHL-2005-Q2,CHL,EMP,MEN,2005,3973.245
CHL-2005-Q3,CHL,EMP,MEN,2005,4006.411
CHL-2005-Q4,CHL,EMP,MEN,2005,4004.725
CHL-2006-Q1,CHL,EMP,MEN,2006,4046.692
CHL-2006-Q2,CHL,EMP,MEN,2006,4035.092
CHL-2006-Q3,CHL,EMP,MEN,2006,4085.072
CHL-2006-Q4,CHL,EMP,MEN,2006,4100.666
CHL-2007-Q1,CHL,EMP,MEN,2007,4133.342
CHL-2007-Q2,CHL,EMP,MEN,2007,4153.963
CHL-2007-Q3,CHL,EMP,MEN,2007,4140.852
CHL-2007-Q4,CHL,EMP,MEN,2007,4160.162
CHL-2008-Q1,CHL,EMP,MEN,2008,4205.506
CHL-2008-Q2,CHL,EMP,MEN,2008,4215.766
CHL-2008-Q3,CHL,EMP,MEN,2008,4248.567
CHL-2008-Q4,CHL,EMP,MEN,2008,4210.482
CHL-2009-Q1,CHL,EMP,MEN,2009,4149.399
CHL-2009-Q2,CHL,EMP,MEN,2009,4118.396
CHL-2009-Q3,CHL,EMP,MEN,2009,4148.674
CHL-2009-Q4,CHL,EMP,MEN,2009,4138.547
CHL-2010-Q1,CHL,EMP,MEN,2010,4346.184
CHL-2010-Q2,CHL,EMP,MEN,2010,4443.326
CHL-2010-Q3,CHL,EMP,MEN,2010,4513.837
CHL-2010-Q4,CHL,EMP,MEN,2010,4530.377
CHL-2011-Q1,CHL,EMP,MEN,2011,4574.387
CHL-2011-Q2,CHL,EMP,MEN,2011,4642.256
CHL-2011-Q3,CHL,EMP,MEN,2011,4642.139
CHL-2011-Q4,CHL,EMP,MEN,2011,4612.148
CHL-2012-Q1,CHL,EMP,MEN,2012,4681.15
CHL-2012-Q2,CHL,EMP,MEN,2012,4690.477
CHL-2012-Q3,CHL,EMP,MEN,2012,4730.448
CHL-2012-Q4,CHL,EMP,MEN,2012,4702.188
CHL-2013-Q1,CHL,EMP,MEN,2013,4719.476
CHL-2013-Q2,CHL,EMP,MEN,2013,4764.061
CHL-2013-Q3,CHL,EMP,MEN,2013,4777.39
CHL-2013-Q4,CHL,EMP,MEN,2013,4768.014
CHL-2014-Q1,CHL,EMP,MEN,2014,4772.063
CHL-2014-Q2,CHL,EMP,MEN,2014,4799.13
CHL-2014-Q3,CHL,EMP,MEN,2014,4755.629
CHL-2014-Q4,CHL,EMP,MEN,2014,4810.286
CHL-2015-Q1,CHL,EMP,MEN,2015,4848.724
CHL-2015-Q2,CHL,EMP,MEN,2015,4868.572
CHL-2015-Q3,CHL,EMP,MEN,2015,4907.146
CHL-2015-Q4,CHL,EMP,MEN,2015,4884.089
CHL-2016-Q1,CHL,EMP,MEN,2016,4902.601
CHL-2016-Q2,CHL,EMP,MEN,2016,4894.372
CHL-2016-Q3,CHL,EMP,MEN,2016,4929.228
CHL-2016-Q4,CHL,EMP,MEN,2016,4901.391
CHL-2017-Q1,CHL,EMP,MEN,2017,4949.325
CHL-2017-Q2,CHL,EMP,MEN,2017,5000.599
CHL-2017-Q3,CHL,EMP,MEN,2017,5015.563
CHL-2017-Q4,CHL,EMP,MEN,2017,5026.005
CHL-2018-Q1,CHL,EMP,MEN,2018,5049.262
CHL-2018-Q2,CHL,EMP,MEN,2018,5121.514
CHL-2018-Q3,CHL,EMP,MEN,2018,5096.957
CHL-2018-Q4,CHL,EMP,MEN,2018,5103.431
CHL-2019-Q1,CHL,EMP,MEN,2019,5123.212
CHL-2019-Q2,CHL,EMP,MEN,2019,5152.709
CHL-2019-Q3,CHL,EMP,MEN,2019,5207.05
CHL-2019-Q4,CHL,EMP,MEN,2019,5201.5
CHL-2020-Q1,CHL,EMP,MEN,2020,5159.517
CHL-2020-Q2,CHL,EMP,MEN,2020,4262.262
CHL-2020-Q3,CHL,EMP,MEN,2020,4368.011
CHL-2020-Q4,CHL,EMP,MEN,2020,4744.813
CHL-1990-Q1,CHL,EMP,TOT,1990,4446.674
CHL-1990-Q2,CHL,EMP,TOT,1990,4442.347
CHL-1990-Q3,CHL,EMP,TOT,1990,4443.083
CHL-1990-Q4,CHL,EMP,TOT,1990,4466.699
CHL-1991-Q1,CHL,EMP,TOT,1991,4506.296
CHL-1991-Q2,CHL,EMP,TOT,1991,4466.283
CHL-1991-Q3,CHL,EMP,TOT,1991,4527.041
CHL-1991-Q4,CHL,EMP,TOT,1991,4570.977
CHL-1992-Q1,CHL,EMP,TOT,1992,4652.69
CHL-1992-Q2,CHL,EMP,TOT,1992,4691.03
CHL-1992-Q3,CHL,EMP,TOT,1992,4736.25
CHL-1992-Q4,CHL,EMP,TOT,1992,4813.209
CHL-1993-Q1,CHL,EMP,TOT,1993,4905.652
CHL-1993-Q2,CHL,EMP,TOT,1993,4945.771
CHL-1993-Q3,CHL,EMP,TOT,1993,5074.433
CHL-1993-Q4,CHL,EMP,TOT,1993,5041.052
CHL-1994-Q1,CHL,EMP,TOT,1994,5069.582
CHL-1994-Q2,CHL,EMP,TOT,1994,5022.106
CHL-1994-Q3,CHL,EMP,TOT,1994,4996.688
CHL-1994-Q4,CHL,EMP,TOT,1994,5054.413
CHL-1995-Q1,CHL,EMP,TOT,1995,5095.679
CHL-1995-Q2,CHL,EMP,TOT,1995,5070.019
CHL-1995-Q3,CHL,EMP,TOT,1995,5108.625
CHL-1995-Q4,CHL,EMP,TOT,1995,5105.148
CHL-1996-Q1,CHL,EMP,TOT,1996,5154.111
CHL-1996-Q2,CHL,EMP,TOT,1996,5194.354
CHL-1996-Q3,CHL,EMP,TOT,1996,5150.353
CHL-1996-Q4,CHL,EMP,TOT,1996,5226.913
CHL-1997-Q1,CHL,EMP,TOT,1997,5208.832
CHL-1997-Q2,CHL,EMP,TOT,1997,5247.872
CHL-1997-Q3,CHL,EMP,TOT,1997,5359.782
CHL-1997-Q4,CHL,EMP,TOT,1997,5306.131
CHL-1998-Q1,CHL,EMP,TOT,1998,5342.506
CHL-1998-Q2,CHL,EMP,TOT,1998,5405.84
CHL-1998-Q3,CHL,EMP,TOT,1998,5433.758
CHL-1998-Q4,CHL,EMP,TOT,1998,5391.081
CHL-1999-Q1,CHL,EMP,TOT,1999,5322.19
CHL-1999-Q2,CHL,EMP,TOT,1999,5246.037
CHL-1999-Q3,CHL,EMP,TOT,1999,5285.024
CHL-1999-Q4,CHL,EMP,TOT,1999,5406.375
CHL-2000-Q1,CHL,EMP,TOT,2000,5426.227
CHL-2000-Q2,CHL,EMP,TOT,2000,5427.912
CHL-2000-Q3,CHL,EMP,TOT,2000,5375.478
CHL-2000-Q4,CHL,EMP,TOT,2000,5424.911
CHL-2001-Q1,CHL,EMP,TOT,2001,5363.849
CHL-2001-Q2,CHL,EMP,TOT,2001,5442.638
CHL-2001-Q3,CHL,EMP,TOT,2001,5499.951
CHL-2001-Q4,CHL,EMP,TOT,2001,5564.05
CHL-2002-Q1,CHL,EMP,TOT,2002,5524.628
CHL-2002-Q2,CHL,EMP,TOT,2002,5537.617
CHL-2002-Q3,CHL,EMP,TOT,2002,5560.111
CHL-2002-Q4,CHL,EMP,TOT,2002,5658.098
CHL-2003-Q1,CHL,EMP,TOT,2003,5741.728
CHL-2003-Q2,CHL,EMP,TOT,2003,5798.132
CHL-2003-Q3,CHL,EMP,TOT,2003,5754.928
CHL-2003-Q4,CHL,EMP,TOT,2003,5857.401
CHL-2004-Q1,CHL,EMP,TOT,2004,5870.874
CHL-2004-Q2,CHL,EMP,TOT,2004,5885.669
CHL-2004-Q3,CHL,EMP,TOT,2004,5921.465
CHL-2004-Q4,CHL,EMP,TOT,2004,6105.647
CHL-2005-Q1,CHL,EMP,TOT,2005,6119.945
CHL-2005-Q2,CHL,EMP,TOT,2005,6170.288
CHL-2005-Q3,CHL,EMP,TOT,2005,6196.177
CHL-2005-Q4,CHL,EMP,TOT,2005,6193.732
CHL-2006-Q1,CHL,EMP,TOT,2006,6238.667
CHL-2006-Q2,CHL,EMP,TOT,2006,6234.946
CHL-2006-Q3,CHL,EMP,TOT,2006,6279.614
CHL-2006-Q4,CHL,EMP,TOT,2006,6332.915
CHL-2007-Q1,CHL,EMP,TOT,2007,6418.826
CHL-2007-Q2,CHL,EMP,TOT,2007,6447.687
CHL-2007-Q3,CHL,EMP,TOT,2007,6438.494
CHL-2007-Q4,CHL,EMP,TOT,2007,6489.49
CHL-2008-Q1,CHL,EMP,TOT,2008,6599.083
CHL-2008-Q2,CHL,EMP,TOT,2008,6632.534
CHL-2008-Q3,CHL,EMP,TOT,2008,6669.831
CHL-2008-Q4,CHL,EMP,TOT,2008,6662.357
CHL-2009-Q1,CHL,EMP,TOT,2009,6572.111
CHL-2009-Q2,CHL,EMP,TOT,2009,6562.002
CHL-2009-Q3,CHL,EMP,TOT,2009,6599.317
CHL-2009-Q4,CHL,EMP,TOT,2009,6635.648
CHL-2010-Q1,CHL,EMP,TOT,2010,7121.321
CHL-2010-Q2,CHL,EMP,TOT,2010,7271.999
CHL-2010-Q3,CHL,EMP,TOT,2010,7454.694
CHL-2010-Q4,CHL,EMP,TOT,2010,7488.645
CHL-2011-Q1,CHL,EMP,TOT,2011,7589.346
CHL-2011-Q2,CHL,EMP,TOT,2011,7750.104
CHL-2011-Q3,CHL,EMP,TOT,2011,7753.019
CHL-2011-Q4,CHL,EMP,TOT,2011,7704.08
CHL-2012-Q1,CHL,EMP,TOT,2012,7811.795
CHL-2012-Q2,CHL,EMP,TOT,2012,7870.716
CHL-2012-Q3,CHL,EMP,TOT,2012,7937.409
CHL-2012-Q4,CHL,EMP,TOT,2012,7870.123
CHL-2013-Q1,CHL,EMP,TOT,2013,7959.623
CHL-2013-Q2,CHL,EMP,TOT,2013,8055.83
CHL-2013-Q3,CHL,EMP,TOT,2013,8072.813
CHL-2013-Q4,CHL,EMP,TOT,2013,8066.203
CHL-2014-Q1,CHL,EMP,TOT,2014,8127.084
CHL-2014-Q2,CHL,EMP,TOT,2014,8172.824
CHL-2014-Q3,CHL,EMP,TOT,2014,8149.176
CHL-2014-Q4,CHL,EMP,TOT,2014,8166.05
CHL-2015-Q1,CHL,EMP,TOT,2015,8204.579
CHL-2015-Q2,CHL,EMP,TOT,2015,8268.872
CHL-2015-Q3,CHL,EMP,TOT,2015,8362.03
CHL-2015-Q4,CHL,EMP,TOT,2015,8342.903
CHL-2016-Q1,CHL,EMP,TOT,2016,8334.207
CHL-2016-Q2,CHL,EMP,TOT,2016,8391.783
CHL-2016-Q3,CHL,EMP,TOT,2016,8437.719
CHL-2016-Q4,CHL,EMP,TOT,2016,8414.355
CHL-2017-Q1,CHL,EMP,TOT,2017,8458.535
CHL-2017-Q2,CHL,EMP,TOT,2017,8580.214
CHL-2017-Q3,CHL,EMP,TOT,2017,8673.298
CHL-2017-Q4,CHL,EMP,TOT,2017,8679.374
CHL-2018-Q1,CHL,EMP,TOT,2018,8733.024
CHL-2018-Q2,CHL,EMP,TOT,2018,8814.164
CHL-2018-Q3,CHL,EMP,TOT,2018,8771.887
CHL-2018-Q4,CHL,EMP,TOT,2018,8822.905
CHL-2019-Q1,CHL,EMP,TOT,2019,8851.34
CHL-2019-Q2,CHL,EMP,TOT,2019,8982.699
CHL-2019-Q3,CHL,EMP,TOT,2019,9062.725
CHL-2019-Q4,CHL,EMP,TOT,2019,8995.064
CHL-2020-Q1,CHL,EMP,TOT,2020,8916.891
CHL-2020-Q2,CHL,EMP,TOT,2020,7195.857
CHL-2020-Q3,CHL,EMP,TOT,2020,7420.558
CHL-2020-Q4,CHL,EMP,TOT,2020,7948.0
CHL-1990-Q1,CHL,EMP,WOMEN,1990,1297.605
CHL-1990-Q2,CHL,EMP,WOMEN,1990,1310.175
CHL-1990-Q3,CHL,EMP,WOMEN,1990,1303.187
CHL-1990-Q4,CHL,EMP,WOMEN,1990,1321.134
CHL-1991-Q1,CHL,EMP,WOMEN,1991,1320.207
CHL-1991-Q2,CHL,EMP,WOMEN,1991,1287.308
CHL-1991-Q3,CHL,EMP,WOMEN,1991,1328.551
CHL-1991-Q4,CHL,EMP,WOMEN,1991,1335.525
CHL-1992-Q1,CHL,EMP,WOMEN,1992,1387.962
CHL-1992-Q2,CHL,EMP,WOMEN,1992,1388.307
CHL-1992-Q3,CHL,EMP,WOMEN,1992,1413.949
CHL-1992-Q4,CHL,EMP,WOMEN,1992,1459.918
CHL-1993-Q1,CHL,EMP,WOMEN,1993,1505.562
CHL-1993-Q2,CHL,EMP,WOMEN,1993,1497.901
CHL-1993-Q3,CHL,EMP,WOMEN,1993,1585.38
CHL-1993-Q4,CHL,EMP,WOMEN,1993,1556.969
CHL-1994-Q1,CHL,EMP,WOMEN,1994,1556.724
CHL-1994-Q2,CHL,EMP,WOMEN,1994,1545.943
CHL-1994-Q3,CHL,EMP,WOMEN,1994,1534.683
CHL-1994-Q4,CHL,EMP,WOMEN,1994,1568.579
CHL-1995-Q1,CHL,EMP,WOMEN,1995,1581.469
CHL-1995-Q2,CHL,EMP,WOMEN,1995,1562.223
CHL-1995-Q3,CHL,EMP,WOMEN,1995,1575.155
CHL-1995-Q4,CHL,EMP,WOMEN,1995,1579.751
CHL-1996-Q1,CHL,EMP,WOMEN,1996,1620.921
CHL-1996-Q2,CHL,EMP,WOMEN,1996,1632.055
CHL-1996-Q3,CHL,EMP,WOMEN,1996,1615.6
CHL-1996-Q4,CHL,EMP,WOMEN,1996,1645.157
CHL-1997-Q1,CHL,EMP,WOMEN,1997,1635.304
CHL-1997-Q2,CHL,EMP,WOMEN,1997,1674.339
CHL-1997-Q3,CHL,EMP,WOMEN,1997,1759.867
CHL-1997-Q4,CHL,EMP,WOMEN,1997,1702.273
CHL-1998-Q1,CHL,EMP,WOMEN,1998,1711.449
CHL-1998-Q2,CHL,EMP,WOMEN,1998,1748.377
CHL-1998-Q3,CHL,EMP,WOMEN,1998,1765.969
CHL-1998-Q4,CHL,EMP,WOMEN,1998,1775.003
CHL-1999-Q1,CHL,EMP,WOMEN,1999,1750.132
CHL-1999-Q2,CHL,EMP,WOMEN,1999,1714.715
CHL-1999-Q3,CHL,EMP,WOMEN,1999,1748.064
CHL-1999-Q4,CHL,EMP,WOMEN,1999,1787.523
CHL-2000-Q1,CHL,EMP,WOMEN,2000,1790.989
CHL-2000-Q2,CHL,EMP,WOMEN,2000,1798.513
CHL-2000-Q3,CHL,EMP,WOMEN,2000,1782.686
CHL-2000-Q4,CHL,EMP,WOMEN,2000,1786.846
CHL-2001-Q1,CHL,EMP,WOMEN,2001,1754.108
CHL-2001-Q2,CHL,EMP,WOMEN,2001,1788.501
CHL-2001-Q3,CHL,EMP,WOMEN,2001,1818.175
CHL-2001-Q4,CHL,EMP,WOMEN,2001,1839.039
CHL-2002-Q1,CHL,EMP,WOMEN,2002,1820.452
CHL-2002-Q2,CHL,EMP,WOMEN,2002,1817.792
CHL-2002-Q3,CHL,EMP,WOMEN,2002,1842.094
CHL-2002-Q4,CHL,EMP,WOMEN,2002,1877.588
CHL-2003-Q1,CHL,EMP,WOMEN,2003,1942.832
CHL-2003-Q2,CHL,EMP,WOMEN,2003,1960.676
CHL-2003-Q3,CHL,EMP,WOMEN,2003,1933.429
CHL-2003-Q4,CHL,EMP,WOMEN,2003,1996.504
CHL-2004-Q1,CHL,EMP,WOMEN,2004,2031.214
CHL-2004-Q2,CHL,EMP,WOMEN,2004,2038.93
CHL-2004-Q3,CHL,EMP,WOMEN,2004,2053.808
CHL-2004-Q4,CHL,EMP,WOMEN,2004,2145.605
CHL-2005-Q1,CHL,EMP,WOMEN,2005,2165.517
CHL-2005-Q2,CHL,EMP,WOMEN,2005,2197.043
CHL-2005-Q3,CHL,EMP,WOMEN,2005,2189.766
CHL-2005-Q4,CHL,EMP,WOMEN,2005,2189.007
CHL-2006-Q1,CHL,EMP,WOMEN,2006,2191.975
CHL-2006-Q2,CHL,EMP,WOMEN,2006,2199.854
CHL-2006-Q3,CHL,EMP,WOMEN,2006,2194.542
CHL-2006-Q4,CHL,EMP,WOMEN,2006,2232.25
CHL-2007-Q1,CHL,EMP,WOMEN,2007,2285.484
CHL-2007-Q2,CHL,EMP,WOMEN,2007,2293.723
CHL-2007-Q3,CHL,EMP,WOMEN,2007,2297.642
CHL-2007-Q4,CHL,EMP,WOMEN,2007,2329.328
CHL-2008-Q1,CHL,EMP,WOMEN,2008,2393.576
CHL-2008-Q2,CHL,EMP,WOMEN,2008,2416.767
CHL-2008-Q3,CHL,EMP,WOMEN,2008,2421.263
