LocationTime,LOCATION,INDICATOR,SUBJECT,TIME,Value
LVA-2011,LVA,SUICIDE,MEN,2011,40.0
LVA-2012,LVA,SUICIDE,MEN,2012,39.9
LVA-2013,LVA,SUICIDE,MEN,2013,35.0
LVA-2014,LVA,SUICIDE,MEN,2014,34.3
LVA-2015,LVA,SUICIDE,MEN,2015,34.0
LVA-2016,LVA,SUICIDE,MEN,2016,32.0
LVA-2017,LVA,SUICIDE,MEN,2017,31.8
LVA-2018,LVA,SUICIDE,MEN,2018,29.0
LVA-2019,LVA,SUICIDE,MEN,2019,25.0
LVA-2020,LVA,SUICIDE,MEN,2020,28.5
LVA-1990,LVA,SUICIDE,WOMEN,1990,11.3
LVA-1991,LVA,SUICIDE,WOMEN,1991,13.0
LVA-1992,LVA,SUICIDE,WOMEN,1992,15.4
LVA-1993,LVA,SUICIDE,WOMEN,1993,17.1
LVA-1994,LVA,SUICIDE,WOMEN,1994,14.5
LVA-1995,LVA,SUICIDE,WOMEN,1995,15.2
LVA-1996,LVA,SUICIDE,WOMEN,1996,13.8
LVA-1997,LVA,SUICIDE,WOMEN,1997,13.6
LVA-1998,LVA,SUICIDE,WOMEN,1998,12.4
LVA-1999,LVA,SUICIDE,WOMEN,1999,13.1
LVA-2000,LVA,SUICIDE,WOMEN,2000,11.6
LVA-2001,LVA,SUICIDE,WOMEN,2001,10.5
LVA-2002,LVA,SUICIDE,WOMEN,2002,11.6
LVA-2003,LVA,SUICIDE,WOMEN,2003,9.5
LVA-2004,LVA,SUICIDE,WOMEN,2004,8.2
LVA-2005,LVA,SUICIDE,WOMEN,2005,9.1
LVA-2006,LVA,SUICIDE,WOMEN,2006,6.2
LVA-2007,LVA,SUICIDE,WOMEN,2007,7.3
LVA-2008,LVA,SUICIDE,WOMEN,2008,7.8
LVA-2009,LVA,SUICIDE,WOMEN,2009,8.0
LVA-2010,LVA,SUICIDE,WOMEN,2010,4.7
LVA-2011,LVA,SUICIDE,WOMEN,2011,5.9
LVA-2012,LVA,SUICIDE,WOMEN,2012,5.8
LVA-2013,LVA,SUICIDE,WOMEN,2013,5.1
LVA-2014,LVA,SUICIDE,WOMEN,2014,5.9
LVA-2015,LVA,SUICIDE,WOMEN,2015,6.5
LVA-2016,LVA,SUICIDE,WOMEN,2016,6.1
LVA-2017,LVA,SUICIDE,WOMEN,2017,5.5
LVA-2018,LVA,SUICIDE,WOMEN,2018,3.1
LVA-2019,LVA,SUICIDE,WOMEN,2019,5.3
LVA-2020,LVA,SUICIDE,WOMEN,2020,4.4
LTU-1990,LTU,SUICIDE,MEN,1990,52.3
LTU-1991,LTU,SUICIDE,MEN,1991,60.6
LTU-1992,LTU,SUICIDE,MEN,1992,67.8
LTU-1993,LTU,SUICIDE,MEN,1993,86.5
LTU-1994,LTU,SUICIDE,MEN,1994,95.2
LTU-1995,LTU,SUICIDE,MEN,1995,93.5
LTU-1996,LTU,SUICIDE,MEN,1996,92.1
LTU-1997,LTU,SUICIDE,MEN,1997,89.0
LTU-1998,LTU,SUICIDE,MEN,1998,87.0
LTU-1999,LTU,SUICIDE,MEN,1999,85.7
LTU-2000,LTU,SUICIDE,MEN,2000,88.5
LTU-2001,LTU,SUICIDE,MEN,2001,85.3
LTU-2002,LTU,SUICIDE,MEN,2002,87.1
LTU-2003,LTU,SUICIDE,MEN,2003,80.7
LTU-2004,LTU,SUICIDE,MEN,2004,76.0
LTU-2005,LTU,SUICIDE,MEN,2005,73.6
LTU-2006,LTU,SUICIDE,MEN,2006,58.6
LTU-2007,LTU,SUICIDE,MEN,2007,58.7
LTU-2008,LTU,SUICIDE,MEN,2008,62.8
LTU-2009,LTU,SUICIDE,MEN,2009,65.8
LTU-2010,LTU,SUICIDE,MEN,2010,58.2
LTU-2011,LTU,SUICIDE,MEN,2011,59.4
LTU-2012,LTU,SUICIDE,MEN,2012,55.2
LTU-2013,LTU,SUICIDE,MEN,2013,64.5
LTU-2014,LTU,SUICIDE,MEN,2014,56.7
LTU-2015,LTU,SUICIDE,MEN,2015,54.3
LTU-2016,LTU,SUICIDE,MEN,2016,52.2
LTU-2017,LTU,SUICIDE,MEN,2017,45.2
LTU-2018,LTU,SUICIDE,MEN,2018,41.9
LTU-2019,LTU,SUICIDE,MEN,2019,41.2
LTU-2020,LTU,SUICIDE,MEN,2020,35.9
LTU-1990,LTU,SUICIDE,WOMEN,1990,10.6
LTU-1991,LTU,SUICIDE,WOMEN,1991,12.1
LTU-1992,LTU,SUICIDE,WOMEN,1992,15.0
LTU-1993,LTU,SUICIDE,WOMEN,1993,15.1
LTU-1994,LTU,SUICIDE,WOMEN,1994,14.4
LTU-1995,LTU,SUICIDE,WOMEN,1995,17.0
LTU-1996,LTU,SUICIDE,WOMEN,1996,18.6
LTU-1997,LTU,SUICIDE,WOMEN,1997,15.6
LTU-1998,LTU,SUICIDE,WOMEN,1998,15.1
LTU-1999,LTU,SUICIDE,WOMEN,1999,14.7
LTU-2000,LTU,SUICIDE,WOMEN,2000,17.1
LTU-2001,LTU,SUICIDE,WOMEN,2001,15.4
LTU-2002,LTU,SUICIDE,WOMEN,2002,13.2
LTU-2003,LTU,SUICIDE,WOMEN,2003,13.8
LTU-2004,LTU,SUICIDE,WOMEN,2004,14.2
LTU-2005,LTU,SUICIDE,WOMEN,2005,12.9
LTU-2006,LTU,SUICIDE,WOMEN,2006,10.6
LTU-2007,LTU,SUICIDE,WOMEN,2007,9.6
LTU-2008,LTU,SUICIDE,WOMEN,2008,10.6
LTU-2009,LTU,SUICIDE,WOMEN,2009,10.1
LTU-2010,LTU,SUICIDE,WOMEN,2010,10.5
LTU-2011,LTU,SUICIDE,WOMEN,2011,11.3
LTU-2012,LTU,SUICIDE,WOMEN,2012,9.7
LTU-2013,LTU,SUICIDE,WOMEN,2013,11.4
LTU-2014,LTU,SUICIDE,WOMEN,2014,8.9
LTU-2015,LTU,SUICIDE,WOMEN,2015,9.7
LTU-2016,LTU,SUICIDE,WOMEN,2016,7.3
LTU-2017,LTU,SUICIDE,WOMEN,2017,8.7
LTU-2018,LTU,SUICIDE,WOMEN,2018,7.8
LTU-2019,LTU,SUICIDE,WOMEN,2019,6.8
LTU-2020,LTU,SUICIDE,WOMEN,2020,7.5
RUS-1990,RUS,SUICIDE,MEN,1990,53.7
RUS-1991,RUS,SUICIDE,MEN,1991,53.6
RUS-1992,RUS,SUICIDE,MEN,1992,62.4
RUS-1993,RUS,SUICIDE,MEN,1993,77.5
RUS-1994,RUS,SUICIDE,MEN,1994,86.8
RUS-1995,RUS,SUICIDE,MEN,1995,82.8
RUS-1996,RUS,SUICIDE,MEN,1996,78.4
RUS-1997,RUS,SUICIDE,MEN,1997,74.2
RUS-1998,RUS,SUICIDE,MEN,1998,69.0
RUS-1999,RUS,SUICIDE,MEN,1999,76.0
RUS-2000,RUS,SUICIDE,MEN,2000,76.0
RUS-2001,RUS,SUICIDE,MEN,2001,76.2
RUS-2002,RUS,SUICIDE,MEN,2002,72.8
RUS-2003,RUS,SUICIDE,MEN,2003,70.1
RUS-2004,RUS,SUICIDE,MEN,2004,65.9
RUS-2005,RUS,SUICIDE,MEN,2005,61.4
RUS-2006,RUS,SUICIDE,MEN,2006,56.7
RUS-2007,RUS,SUICIDE,MEN,2007,53.5
RUS-2008,RUS,SUICIDE,MEN,2008,50.2
RUS-2009,RUS,SUICIDE,MEN,2009,48.5
RUS-2010,RUS,SUICIDE,MEN,2010,43.2
RUS-2011,RUS,SUICIDE,MEN,2011,39.7
RUS-2012,RUS,SUICIDE,MEN,2012,37.7
RUS-2013,RUS,SUICIDE,MEN,2013,36.9
RUS-2014,RUS,SUICIDE,MEN,2014,34.5
RUS-2015,RUS,SUICIDE,MEN,2015,31.9
RUS-2019,RUS,SUICIDE,MEN,2019,22.2
RUS-1990,RUS,SUICIDE,WOMEN,1990,12.2
RUS-1991,RUS,SUICIDE,WOMEN,1991,11.7
RUS-1992,RUS,SUICIDE,WOMEN,1992,12.5
RUS-1993,RUS,SUICIDE,WOMEN,1993,13.8
RUS-1994,RUS,SUICIDE,WOMEN,1994,14.2
RUS-1995,RUS,SUICIDE,WOMEN,1995,14.4
RUS-1996,RUS,SUICIDE,WOMEN,1996,13.1
RUS-1997,RUS,SUICIDE,WOMEN,1997,12.8
RUS-1998,RUS,SUICIDE,WOMEN,1998,12.0
RUS-1999,RUS,SUICIDE,WOMEN,1999,13.1
RUS-2000,RUS,SUICIDE,WOMEN,2000,12.0
RUS-2001,RUS,SUICIDE,WOMEN,2001,11.8
RUS-2002,RUS,SUICIDE,WOMEN,2002,11.8
RUS-2003,RUS,SUICIDE,WOMEN,2003,10.9
RUS-2004,RUS,SUICIDE,WOMEN,2004,10.6
RUS-2005,RUS,SUICIDE,WOMEN,2005,9.6
RUS-2006,RUS,SUICIDE,WOMEN,2006,9.3
RUS-2007,RUS,SUICIDE,WOMEN,2007,9.4
RUS-2008,RUS,SUICIDE,WOMEN,2008,8.9
RUS-2009,RUS,SUICIDE,WOMEN,2009,8.3
RUS-2010,RUS,SUICIDE,WOMEN,2010,7.3
RUS-2011,RUS,SUICIDE,WOMEN,2011,7.1
RUS-2012,RUS,SUICIDE,WOMEN,2012,6.9
RUS-2013,RUS,SUICIDE,WOMEN,2013,6.3
RUS-2014,RUS,SUICIDE,WOMEN,2014,5.9
RUS-2015,RUS,SUICIDE,WOMEN,2015,5.7
RUS-2019,RUS,SUICIDE,WOMEN,2019,3.6
SVN-1990,SVN,SUICIDE,MEN,1990,52.4
SVN-1991,SVN,SUICIDE,MEN,1991,62.1
SVN-1992,SVN,SUICIDE,MEN,1992,52.0
SVN-1993,SVN,SUICIDE,MEN,1993,57.9
SVN-1994,SVN,SUICIDE,MEN,1994,56.3
SVN-1995,SVN,SUICIDE,MEN,1995,50.7
SVN-1996,SVN,SUICIDE,MEN,1996,54.3
SVN-1997,SVN,SUICIDE,MEN,1997,53.9
SVN-1998,SVN,SUICIDE,MEN,1998,54.0
SVN-1999,SVN,SUICIDE,MEN,1999,51.5
SVN-2000,SVN,SUICIDE,MEN,2000,50.3
SVN-2001,SVN,SUICIDE,MEN,2001,51.9
SVN-2002,SVN,SUICIDE,MEN,2002,47.0
SVN-2003,SVN,SUICIDE,MEN,2003,48.2
SVN-2004,SVN,SUICIDE,MEN,2004,37.8
SVN-2005,SVN,SUICIDE,MEN,2005,41.7
SVN-2006,SVN,SUICIDE,MEN,2006,44.4
SVN-2007,SVN,SUICIDE,MEN,2007,34.7
SVN-2008,SVN,SUICIDE,MEN,2008,33.2
SVN-2009,SVN,SUICIDE,MEN,2009,34.6
SVN-2010,SVN,SUICIDE,MEN,2010,34.0
SVN-2011,SVN,SUICIDE,MEN,2011,35.4
SVN-2012,SVN,SUICIDE,MEN,2012,35.6
SVN-2013,SVN,SUICIDE,MEN,2013,35.2
SVN-2014,SVN,SUICIDE,MEN,2014,31.1
SVN-2015,SVN,SUICIDE,MEN,2015,32.3
SVN-2016,SVN,SUICIDE,MEN,2016,28.4
SVN-2017,SVN,SUICIDE,MEN,2017,31.3
SVN-2018,SVN,SUICIDE,MEN,2018,26.2
SVN-2019,SVN,SUICIDE,MEN,2019,28.5
SVN-2020,SVN,SUICIDE,MEN,2020,26.8
SVN-1990,SVN,SUICIDE,WOMEN,1990,13.7
SVN-1991,SVN,SUICIDE,WOMEN,1991,15.1
SVN-1992,SVN,SUICIDE,WOMEN,1992,15.3
SVN-1993,SVN,SUICIDE,WOMEN,1993,13.2
SVN-1994,SVN,SUICIDE,WOMEN,1994,14.1
SVN-1995,SVN,SUICIDE,WOMEN,1995,12.8
SVN-1996,SVN,SUICIDE,WOMEN,1996,14.5
SVN-1997,SVN,SUICIDE,WOMEN,1997,11.8
SVN-1998,SVN,SUICIDE,WOMEN,1998,13.3
SVN-1999,SVN,SUICIDE,WOMEN,1999,13.8
SVN-2000,SVN,SUICIDE,WOMEN,2000,15.1
SVN-2001,SVN,SUICIDE,WOMEN,2001,11.7
SVN-2002,SVN,SUICIDE,WOMEN,2002,10.1
SVN-2003,SVN,SUICIDE,WOMEN,2003,11.5
SVN-2004,SVN,SUICIDE,WOMEN,2004,13.2
SVN-2005,SVN,SUICIDE,WOMEN,2005,10.2
SVN-2006,SVN,SUICIDE,WOMEN,2006,10.4
SVN-2007,SVN,SUICIDE,WOMEN,2007,8.9
SVN-2008,SVN,SUICIDE,WOMEN,2008,7.6
SVN-2009,SVN,SUICIDE,WOMEN,2009,8.4
SVN-2010,SVN,SUICIDE,WOMEN,2010,6.9
SVN-2011,SVN,SUICIDE,WOMEN,2011,7.6
SVN-2012,SVN,SUICIDE,WOMEN,2012,7.1
SVN-2013,SVN,SUICIDE,WOMEN,2013,7.3
SVN-2014,SVN,SUICIDE,WOMEN,2014,5.3
SVN-2015,SVN,SUICIDE,WOMEN,2015,7.6
SVN-2016,SVN,SUICIDE,WOMEN,2016,6.5
SVN-2017,SVN,SUICIDE,WOMEN,2017,6.9
SVN-2018,SVN,SUICIDE,WOMEN,2018,6.7
SVN-2019,SVN,SUICIDE,WOMEN,2019,7.3
SVN-2020,SVN,SUICIDE,WOMEN,2020,5.7
ZAF-1996,ZAF,SUICIDE,MEN,1996,1.1
ZAF-1997,ZAF,SUICIDE,MEN,1997,0.6
ZAF-1998,ZAF,SUICIDE,MEN,1998,1.4
ZAF-1999,ZAF,SUICIDE,MEN,1999,1.5
ZAF-2000,ZAF,SUICIDE,MEN,2000,1.3
ZAF-2001,ZAF,SUICIDE,MEN,2001,1.8
ZAF-2002,ZAF,SUICIDE,MEN,2002,1.1
ZAF-2003,ZAF,SUICIDE,MEN,2003,1.2
ZAF-2004,ZAF,SUICIDE,MEN,2004,2.0
ZAF-2005,ZAF,SUICIDE,MEN,2005,2.4
ZAF-2006,ZAF,SUICIDE,MEN,2006,2.4
ZAF-2007,ZAF,SUICIDE,MEN,2007,1.7
ZAF-2008,ZAF,SUICIDE,MEN,2008,1.9
ZAF-2009,ZAF,SUICIDE,MEN,2009,1.4
ZAF-2010,ZAF,SUICIDE,MEN,2010,1.7
ZAF-2011,ZAF,SUICIDE,MEN,2011,1.3
ZAF-2012,ZAF,SUICIDE,MEN,2012,1.9
ZAF-2013,ZAF,SUICIDE,MEN,2013,2.3
ZAF-2014,ZAF,SUICIDE,MEN,2014,2.1
ZAF-2015,ZAF,SUICIDE,MEN,2015,1.8
ZAF-2016,ZAF,SUICIDE,MEN,2016,1.5
ZAF-2017,ZAF,SUICIDE,MEN,2017,1.1
ZAF-2018,ZAF,SUICIDE,MEN,2018,0.9
ZAF-1996,ZAF,SUICIDE,WOMEN,1996,0.2
ZAF-1997,ZAF,SUICIDE,WOMEN,1997,0.2
ZAF-1998,ZAF,SUICIDE,WOMEN,1998,0.3
ZAF-1999,ZAF,SUICIDE,WOMEN,1999,0.4
ZAF-2000,ZAF,SUICIDE,WOMEN,2000,0.3
ZAF-2001,ZAF,SUICIDE,WOMEN,2001,0.3
ZAF-2002,ZAF,SUICIDE,WOMEN,2002,0.2
ZAF-2003,ZAF,SUICIDE,WOMEN,2003,0.4
ZAF-2004,ZAF,SUICIDE,WOMEN,2004,0.4
ZAF-2005,ZAF,SUICIDE,WOMEN,2005,0.5
ZAF-2006,ZAF,SUICIDE,WOMEN,2006,0.5
ZAF-2007,ZAF,SUICIDE,WOMEN,2007,0.5
ZAF-2008,ZAF,SUICIDE,WOMEN,2008,0.4
ZAF-2009,ZAF,SUICIDE,WOMEN,2009,0.4
ZAF-2010,ZAF,SUICIDE,WOMEN,2010,0.4
ZAF-2011,ZAF,SUICIDE,WOMEN,2011,0.3
ZAF-2012,ZAF,SUICIDE,WOMEN,2012,0.5
ZAF-2013,ZAF,SUICIDE,WOMEN,2013,0.5
ZAF-2014,ZAF,SUICIDE,WOMEN,2014,0.4
ZAF-2015,ZAF,SUICIDE,WOMEN,2015,0.4
ZAF-2016,ZAF,SUICIDE,WOMEN,2016,0.3
ZAF-2017,ZAF,SUICIDE,WOMEN,2017,0.3
ZAF-2018,ZAF,SUICIDE,WOMEN,2018,0.3
ARG-1990,ARG,SUICIDE,MEN,1990,15.3
ARG-1991,ARG,SUICIDE,MEN,1991,13.8
ARG-1992,ARG,SUICIDE,MEN,1992,15.8
ARG-1993,ARG,SUICIDE,MEN,1993,16.8
ARG-1994,ARG,SUICIDE,MEN,1994,15.4
ARG-1995,ARG,SUICIDE,MEN,1995,14.8
ARG-1996,ARG,SUICIDE,MEN,1996,14.6
ARG-1997,ARG,SUICIDE,MEN,1997,14.0
ARG-1998,ARG,SUICIDE,MEN,1998,14.7
ARG-1999,ARG,SUICIDE,MEN,1999,15.2
ARG-2000,ARG,SUICIDE,MEN,2000,17.2
ARG-2001,ARG,SUICIDE,MEN,2001,18.3
ARG-2002,ARG,SUICIDE,MEN,2002,17.3
ARG-2003,ARG,SUICIDE,MEN,2003,18.2
ARG-2004,ARG,SUICIDE,MEN,2004,16.5
ARG-2005,ARG,SUICIDE,MEN,2005,15.7
ARG-2006,ARG,SUICIDE,MEN,2006,16.1
ARG-2007,ARG,SUICIDE,MEN,2007,14.8
ARG-2008,ARG,SUICIDE,MEN,2008,15.1
ARG-2009,ARG,SUICIDE,MEN,2009,13.9
ARG-2010,ARG,SUICIDE,MEN,2010,14.1
ARG-2011,ARG,SUICIDE,MEN,2011,13.3
ARG-2012,ARG,SUICIDE,MEN,2012,14.8
ARG-2013,ARG,SUICIDE,MEN,2013,13.1
ARG-2014,ARG,SUICIDE,MEN,2014,14.0
ARG-2015,ARG,SUICIDE,MEN,2015,14.0
ARG-2016,ARG,SUICIDE,MEN,2016,13.6
ARG-2017,ARG,SUICIDE,MEN,2017,13.7
ARG-2018,ARG,SUICIDE,MEN,2018,14.2
ARG-2019,ARG,SUICIDE,MEN,2019,14.0
ARG-1990,ARG,SUICIDE,TOT,1990,9.3
ARG-1991,ARG,SUICIDE,TOT,1991,8.2
ARG-1992,ARG,SUICIDE,TOT,1992,9.0
ARG-1993,ARG,SUICIDE,TOT,1993,9.3
ARG-1994,ARG,SUICIDE,TOT,1994,8.7
ARG-1995,ARG,SUICIDE,TOT,1995,8.4
ARG-1996,ARG,SUICIDE,TOT,1996,8.4
ARG-1997,ARG,SUICIDE,TOT,1997,8.1
ARG-1998,ARG,SUICIDE,TOT,1998,8.4
ARG-1999,ARG,SUICIDE,TOT,1999,8.4
ARG-2000,ARG,SUICIDE,TOT,2000,9.4
ARG-2001,ARG,SUICIDE,TOT,2001,10.3
ARG-2002,ARG,SUICIDE,TOT,2002,10.1
ARG-2003,ARG,SUICIDE,TOT,2003,10.3
ARG-2004,ARG,SUICIDE,TOT,2004,9.4
ARG-2005,ARG,SUICIDE,TOT,2005,9.1
ARG-2006,ARG,SUICIDE,TOT,2006,8.9
ARG-2007,ARG,SUICIDE,TOT,2007,8.3
ARG-2008,ARG,SUICIDE,TOT,2008,8.5
ARG-2009,ARG,SUICIDE,TOT,2009,7.9
ARG-2010,ARG,SUICIDE,TOT,2010,7.9
ARG-2011,ARG,SUICIDE,TOT,2011,7.6
ARG-2012,ARG,SUICIDE,TOT,2012,8.4
ARG-2013,ARG,SUICIDE,TOT,2013,7.6
ARG-2014,ARG,SUICIDE,TOT,2014,8.1
ARG-2015,ARG,SUICIDE,TOT,2015,7.9
ARG-2016,ARG,SUICIDE,TOT,2016,7.6
ARG-2017,ARG,SUICIDE,TOT,2017,7.8
ARG-2018,ARG,SUICIDE,TOT,2018,8.0
ARG-2019,ARG,SUICIDE,TOT,2019,7.8
ARG-1990,ARG,SUICIDE,WOMEN,1990,4.6
ARG-1991,ARG,SUICIDE,WOMEN,1991,3.8
ARG-1992,ARG,SUICIDE,WOMEN,1992,3.7
ARG-1993,ARG,SUICIDE,WOMEN,1993,3.6
ARG-1994,ARG,SUICIDE,WOMEN,1994,3.5
ARG-1995,ARG,SUICIDE,WOMEN,1995,3.4
ARG-1996,ARG,SUICIDE,WOMEN,1996,3.6
ARG-1997,ARG,SUICIDE,WOMEN,1997,3.6
ARG-1998,ARG,SUICIDE,WOMEN,1998,3.4
ARG-1999,ARG,SUICIDE,WOMEN,1999,3.1
ARG-2000,ARG,SUICIDE,WOMEN,2000,3.4
ARG-2001,ARG,SUICIDE,WOMEN,2001,4.0
ARG-2002,ARG,SUICIDE,WOMEN,2002,4.2
ARG-2003,ARG,SUICIDE,WOMEN,2003,4.0
ARG-2004,ARG,SUICIDE,WOMEN,2004,3.7
ARG-2005,ARG,SUICIDE,WOMEN,2005,3.7
ARG-2006,ARG,SUICIDE,WOMEN,2006,3.2
ARG-2007,ARG,SUICIDE,WOMEN,2007,3.1
ARG-2008,ARG,SUICIDE,WOMEN,2008,3.2
ARG-2009,ARG,SUICIDE,WOMEN,2009,3.0
ARG-2010,ARG,SUICIDE,WOMEN,2010,2.9
ARG-2011,ARG,SUICIDE,WOMEN,2011,2.8
ARG-2012,ARG,SUICIDE,WOMEN,2012,3.1
ARG-2013,ARG,SUICIDE,WOMEN,2013,2.8
ARG-2014,ARG,SUICIDE,WOMEN,2014,3.2
ARG-2015,ARG,SUICIDE,WOMEN,2015,2.9
ARG-2016,ARG,SUICIDE,WOMEN,2016,2.6
ARG-2017,ARG,SUICIDE,WOMEN,2017,2.9
ARG-2018,ARG,SUICIDE,WOMEN,2018,2.7
ARG-2019,ARG,SUICIDE,WOMEN,2019,2.6
BGR-1990,BGR,SUICIDE,MEN,1990,25.7
BGR-1991,BGR,SUICIDE,MEN,1991,28.4
BGR-1992,BGR,SUICIDE,MEN,1992,31.6
BGR-1993,BGR,SUICIDE,MEN,1993,28.2
BGR-1994,BGR,SUICIDE,MEN,1994,29.6
BGR-1995,BGR,SUICIDE,MEN,1995,28.3
BGR-1996,BGR,SUICIDE,MEN,1996,31.8
BGR-1997,BGR,SUICIDE,MEN,1997,28.8
BGR-1998,BGR,SUICIDE,MEN,1998,31.5
BGR-1999,BGR,SUICIDE,MEN,1999,27.8
BGR-2000,BGR,SUICIDE,MEN,2000,28.6
BGR-2001,BGR,SUICIDE,MEN,2001,26.8
BGR-2002,BGR,SUICIDE,MEN,2002,28.1
BGR-2003,BGR,SUICIDE,MEN,2003,23.2
BGR-2004,BGR,SUICIDE,MEN,2004,21.3
BGR-2005,BGR,SUICIDE,MEN,2005,20.2
BGR-2006,BGR,SUICIDE,MEN,2006,21.5
BGR-2007,BGR,SUICIDE,MEN,2007,18.7
BGR-2008,BGR,SUICIDE,MEN,2008,19.5
BGR-2009,BGR,SUICIDE,MEN,2009,18.4
BGR-2010,BGR,SUICIDE,MEN,2010,18.4
BGR-2011,BGR,SUICIDE,MEN,2011,16.7
BGR-2012,BGR,SUICIDE,MEN,2012,18.8
BGR-2013,BGR,SUICIDE,MEN,2013,15.9
BGR-2014,BGR,SUICIDE,MEN,2014,15.5
BGR-2015,BGR,SUICIDE,MEN,2015,14.5
BGR-2016,BGR,SUICIDE,MEN,2016,14.6
BGR-2017,BGR,SUICIDE,MEN,2017,15.3
BGR-2018,BGR,SUICIDE,MEN,2018,13.9
BGR-2019,BGR,SUICIDE,MEN,2019,12.8
BGR-1990,BGR,SUICIDE,TOT,1990,17.2
BGR-1991,BGR,SUICIDE,TOT,1991,17.7
BGR-1992,BGR,SUICIDE,TOT,1992,20.2
BGR-1993,BGR,SUICIDE,TOT,1993,18.9
BGR-1994,BGR,SUICIDE,TOT,1994,19.0
BGR-1995,BGR,SUICIDE,TOT,1995,18.4
BGR-1996,BGR,SUICIDE,TOT,1996,19.9
BGR-1997,BGR,SUICIDE,TOT,1997,19.0
BGR-1998,BGR,SUICIDE,TOT,1998,20.2
BGR-1999,BGR,SUICIDE,TOT,1999,17.0
BGR-2000,BGR,SUICIDE,TOT,2000,18.0
BGR-2001,BGR,SUICIDE,TOT,2001,16.9
BGR-2002,BGR,SUICIDE,TOT,2002,17.1
BGR-2003,BGR,SUICIDE,TOT,2003,14.3
BGR-2004,BGR,SUICIDE,TOT,2004,13.0
BGR-2005,BGR,SUICIDE,TOT,2005,12.6
BGR-2006,BGR,SUICIDE,TOT,2006,12.5
BGR-2007,BGR,SUICIDE,TOT,2007,11.4
BGR-2008,BGR,SUICIDE,TOT,2008,11.9
BGR-2009,BGR,SUICIDE,TOT,2009,11.0
BGR-2010,BGR,SUICIDE,TOT,2010,10.9
BGR-2011,BGR,SUICIDE,TOT,2011,9.8
BGR-2012,BGR,SUICIDE,TOT,2012,11.1
BGR-2013,BGR,SUICIDE,TOT,2013,9.2
BGR-2014,BGR,SUICIDE,TOT,2014,9.2
BGR-2015,BGR,SUICIDE,TOT,2015,8.7
BGR-2016,BGR,SUICIDE,TOT,2016,8.6
BGR-2017,BGR,SUICIDE,TOT,2017,8.9
BGR-2018,BGR,SUICIDE,TOT,2018,8.3
BGR-2019,BGR,SUICIDE,TOT,2019,7.4
BGR-1990,BGR,SUICIDE,WOMEN,1990,9.9
BGR-1991,BGR,SUICIDE,WOMEN,1991,8.8
BGR-1992,BGR,SUICIDE,WOMEN,1992,10.3
BGR-1993,BGR,SUICIDE,WOMEN,1993,10.8
BGR-1994,BGR,SUICIDE,WOMEN,1994,10.1
BGR-1995,BGR,SUICIDE,WOMEN,1995,9.9
BGR-1996,BGR,SUICIDE,WOMEN,1996,10.0
BGR-1997,BGR,SUICIDE,WOMEN,1997,11.0
BGR-1998,BGR,SUICIDE,WOMEN,1998,11.0
BGR-1999,BGR,SUICIDE,WOMEN,1999,8.1
BGR-2000,BGR,SUICIDE,WOMEN,2000,9.2
BGR-2001,BGR,SUICIDE,WOMEN,2001,8.6
BGR-2002,BGR,SUICIDE,WOMEN,2002,8.0
BGR-2003,BGR,SUICIDE,WOMEN,2003,7.1
BGR-2004,BGR,SUICIDE,WOMEN,2004,6.1
BGR-2005,BGR,SUICIDE,WOMEN,2005,6.2
BGR-2006,BGR,SUICIDE,WOMEN,2006,5.2
BGR-2007,BGR,SUICIDE,WOMEN,2007,5.5
BGR-2008,BGR,SUICIDE,WOMEN,2008,5.6
BGR-2009,BGR,SUICIDE,WOMEN,2009,4.8
BGR-2010,BGR,SUICIDE,WOMEN,2010,4.8
BGR-2011,BGR,SUICIDE,WOMEN,2011,3.7
BGR-2012,BGR,SUICIDE,WOMEN,2012,4.7
BGR-2013,BGR,SUICIDE,WOMEN,2013,3.5
BGR-2014,BGR,SUICIDE,WOMEN,2014,3.9
BGR-2015,BGR,SUICIDE,WOMEN,2015,3.7
BGR-2016,BGR,SUICIDE,WOMEN,2016,3.7
BGR-2017,BGR,SUICIDE,WOMEN,2017,3.8
BGR-2018,BGR,SUICIDE,WOMEN,2018,3.6
BGR-2019,BGR,SUICIDE,WOMEN,2019,2.9
HRV-1990,HRV,SUICIDE,MEN,1990,44.1
HRV-1991,HRV,SUICIDE,MEN,1991,39.9
HRV-1992,HRV,SUICIDE,MEN,1992,42.6
HRV-1993,HRV,SUICIDE,MEN,1993,40.1
HRV-1994,HRV,SUICIDE,MEN,1994,42.3
HRV-1995,HRV,SUICIDE,MEN,1995,35.4
HRV-1996,HRV,SUICIDE,MEN,1996,42.7
HRV-1997,HRV,SUICIDE,MEN,1997,39.2
HRV-1998,HRV,SUICIDE,MEN,1998,43.5
HRV-1999,HRV,SUICIDE,MEN,1999,40.7
HRV-2000,HRV,SUICIDE,MEN,2000,41.3
HRV-2001,HRV,SUICIDE,MEN,2001,33.1
HRV-2002,HRV,SUICIDE,MEN,2002,34.4
HRV-2003,HRV,SUICIDE,MEN,2003,34.3
HRV-2004,HRV,SUICIDE,MEN,2004,34.0
HRV-2005,HRV,SUICIDE,MEN,2005,32.4
HRV-2006,HRV,SUICIDE,MEN,2006,28.5
HRV-2007,HRV,SUICIDE,MEN,2007,28.9
HRV-2008,HRV,SUICIDE,MEN,2008,31.1
